Date,Temperature (°C),Humidity (%),TDS Value (ppm),pH Level,Survival Rate (%)
2028-07-19,31.3,75,1028.2,5.1,40
2028-07-20,23.6,50,709.6,5.2,90
2028-07-21,21.6,49,907.4,6.4,80
2028-07-22,10.9,45,898.7,7,50
2028-07-23,19.4,31,1361.3,5.2,70
2028-07-24,14.3,59,1368.9,5.3,60
2028-07-25,23.3,41,1003.9,6.9,80
2028-07-26,14.3,89,1943.3,5.8,20
2028-07-27,26.4,72,1260.5,7.4,40
2028-07-28,27.5,84,1910.6,6.4,30
2028-07-29,13.4,83,1995.8,6.5,30
2028-07-30,19.3,49,1695,5,50
2028-07-31,34.7,39,695.9,7.4,40
2028-08-01,17,68,1290,6,100
2028-08-02,31.3,30,1304.3,6,50
2028-08-03,22.6,58,986,8,90
2028-08-04,17.2,46,1878.3,5.9,50
2028-08-05,32.4,51,1060.8,5.6,60
2028-08-06,25.7,32,645.5,7.5,40
2028-08-07,30.1,38,585.3,6.1,50
2028-08-08,31.2,75,563.6,5.8,40
2028-08-09,26.7,81,1486,7,50
2028-08-10,28.8,30,758.1,5.1,40
2028-08-11,28.3,82,519.6,5.5,40
2028-08-12,34.3,62,519.7,7,70
2028-08-13,31.4,68,1887.3,5.8,40
2028-08-14,34,89,853.5,6.9,50
2028-08-15,31.9,77,1442.6,6.1,50
2028-08-16,33.4,67,679.7,6.5,70
2028-08-17,28.9,42,1066.8,6.6,50
2028-08-18,33.6,74,1038.8,7.7,40
2028-08-19,23.8,67,1223.8,7.6,90
2028-08-20,24.3,63,900.6,5.5,90
2028-08-21,16.4,65,1740.7,6.3,80
2028-08-22,30.2,75,1954.4,5.5,20
2028-08-23,18.9,80,1807.8,7.4,50
2028-08-24,15.3,69,1405.4,6.7,100
2028-08-25,10.3,50,544,7.3,60
2028-08-26,27.6,87,1355.8,6,50
2028-08-27,10.1,42,1542.9,7.2,20
2028-08-28,28.9,53,1754.4,5.7,40
2028-08-29,28.8,68,1945.8,5.4,40
2028-08-30,10.2,53,662.7,5.1,60
2028-08-31,26.9,53,1563.4,5.7,40
2028-09-01,29.6,58,1474.9,6.5,70
2028-09-02,27.8,46,575.1,6.5,50
2028-09-03,23.8,68,1726.8,5.3,70
2028-09-04,14.7,32,1133.4,5.5,40
2028-09-05,30.2,56,1376.2,6.1,70
2028-09-06,10.6,69,1397.4,5.3,60
2028-09-07,17.4,54,810.8,7.5,90
2028-09-08,27.5,46,1063.4,5.6,40
2028-09-09,33.5,66,653.3,6.2,70
2028-09-10,26.5,38,682.4,5,40
2028-09-11,27.3,41,908.6,5.8,40
2028-09-12,31,79,1242.5,5.6,40
2028-09-13,10.6,34,576.3,7.6,40
2028-09-14,31.5,89,1651.2,6.8,30
2028-09-15,30.2,40,1792.5,6.7,30
2028-09-16,24.2,85,821.4,5.5,70
2028-09-17,27.6,70,540.7,5.9,60
2028-09-18,22,85,1535.7,7.3,50
2028-09-19,27,68,578.6,7.8,60
2028-09-20,22.7,48,628.9,7.6,70
2028-09-21,13.6,46,1956.9,5.4,20
2028-09-22,19,67,1347.4,5.6,90
2028-09-23,24,68,527,5,90
2028-09-24,34.2,73,1703,5.1,20
2028-09-25,16.4,83,1995.4,5.6,50
2028-09-26,33.4,65,526.4,5.8,60
2028-09-27,16.8,45,1390.2,6.7,80
2028-09-28,33.3,77,1762,5.3,20
2028-09-29,33.9,79,1553.7,6.8,30
2028-09-30,34.1,34,1673.1,6.7,30
2028-10-01,23,52,947.4,7.6,90
2028-10-02,26,63,1210.3,5.9,60
2028-10-03,24,70,1186,5.7,90
2028-10-04,18.7,31,1772.1,6.2,60
2028-10-05,17,49,659.9,5.4,70
2028-10-06,34.1,82,599.1,6.7,50
2028-10-07,21.5,73,1333.4,5.5,70
2028-10-08,23.7,75,660.3,5.9,70
2028-10-09,18.8,61,1675,7.8,70
2028-10-10,12.1,72,1112.1,5.9,40
2028-10-11,22.7,58,773,5.6,90
2028-10-12,32.4,74,1516.7,6.6,30
2028-10-13,28.5,33,1258.3,5.3,40
2028-10-14,15.7,78,898.8,5.7,70
2028-10-15,15.8,55,929.8,7.9,90
2028-10-16,19.9,61,1792.4,7.4,70
2028-10-17,15.4,34,1711.3,5.9,50
2028-10-18,23.8,58,1020.2,7.4,90
2028-10-19,20,37,1012.1,6.2,80
2028-10-20,34.4,43,1313.6,7.7,40
2028-10-21,16.8,33,755.5,5.3,70
2028-10-22,21.4,36,602.4,6.9,80
2028-10-23,23.8,43,1545.4,7.5,50
2028-10-24,19.3,78,1835.2,7.8,50
2028-10-25,23.2,42,1455.6,6.4,80
2028-10-26,25.7,86,825.2,5.9,40
2028-10-27,20.8,64,1894.8,7.4,70
2028-10-28,30.4,30,1975.6,6.1,30
2028-10-29,11.1,57,1090,5.2,60
2028-10-30,14.6,41,1918.4,6.6,30
2028-10-31,11.8,88,1854.2,6.1,30
2028-11-01,33.4,31,633.5,7.9,40
2028-11-02,27.2,50,1079.2,7.3,60
2028-11-03,23,73,1383.9,7.4,70
2028-11-04,21.1,72,1999.6,7.4,50
2028-11-05,13.5,40,950.6,6.3,50
2028-11-06,15.9,51,1442.4,6,100
2028-11-07,15.9,58,997.4,5.9,90
2028-11-08,15.2,30,535.8,6.8,80
2028-11-09,17,33,862.6,5.5,70
2028-11-10,16.3,54,1279.6,5.8,90
2028-11-11,19.5,68,1131.6,7.6,90
2028-11-12,20.6,65,1805.8,5.3,70
2028-11-13,17.3,88,1781.6,5.6,50
2028-11-14,27.1,64,1080.2,5.8,60
2028-11-15,32.6,66,1144.6,6.3,70
2028-11-16,20.8,33,1364,7.7,70
2028-11-17,11.1,46,860.1,6,50
2028-11-18,12.5,53,1591.5,7.4,40
2028-11-19,31.1,60,796.2,5.7,60
2028-11-20,20.9,72,1955,6.9,60
2028-11-21,33.3,60,1225.6,5.3,60
2028-11-22,32.4,76,1699.4,7.3,20
2028-11-23,13.9,39,525.1,5.3,40
2028-11-24,31.5,33,921.5,6.4,50
2028-11-25,27.3,73,1902.6,6.3,30
2028-11-26,13.1,49,1157.6,6.9,50
2028-11-27,34.5,36,1116.4,7,50
2028-11-28,31.6,34,1098.7,5.2,40
2028-11-29,26.9,35,1196.4,6,50
2028-11-30,34.4,43,1808.5,7.8,20
2028-12-01,12.7,82,1733.4,5.8,20
2028-12-02,15.8,47,1998.5,6,60
2028-12-03,19.6,81,1272,7.1,70
2028-12-04,31,85,1532.8,5.1,20
2028-12-05,12.4,83,572.8,7.2,40
2028-12-06,22.3,63,1087.3,5.3,90
2028-12-07,27.7,71,1594.3,7.4,20
2028-12-08,25.6,38,1609.2,6.5,30
2028-12-09,24.5,85,1592.8,7.4,50
2028-12-10,33.4,37,1805.3,5.7,20
2028-12-11,27.1,73,1836.9,7.5,20
2028-12-12,26.7,48,1179.8,6.7,50
2028-12-13,22.5,32,1036.6,6.9,80
2028-12-14,15.3,65,692.1,7.3,90
2028-12-15,22,49,1531.3,6.3,60
2028-12-16,21.9,30,1460.2,5.5,70
2028-12-17,20.7,69,1289.9,5.9,90
2028-12-18,17.7,54,870,6.6,100
2028-12-19,19.6,44,1884.9,7.5,50
2028-12-20,26.8,57,1679.9,5.8,40
2028-12-21,25.5,31,553.3,6,50
2028-12-22,28.1,86,1229.8,6,50
2028-12-23,33.9,44,670.5,7.1,40
2028-12-24,11.5,53,1262.4,6.3,70
2028-12-25,20.4,51,1681.5,6.8,80
2028-12-26,29.9,77,688.9,5.7,40
2028-12-27,31.2,70,1237,6.2,70
2028-12-28,11.4,62,1152.5,5.5,60
2028-12-29,23.8,80,1613.9,5.8,50
2028-12-30,14.3,42,814.5,6.9,50
2028-12-31,20.6,32,1976.7,5.4,50
2029-01-01,23.5,42,1555.1,5.3,50
2029-01-02,11.6,32,1048.4,5.1,40
2029-01-03,33,45,1014.5,7.9,40
2029-01-04,18,89,1842,7.8,50
2029-01-05,20.1,56,1113.8,5.2,90
2029-01-06,15.3,80,1201.9,6.8,80
2029-01-07,18,82,1746.7,5,50
2029-01-08,22.8,85,869.5,7.5,70
2029-01-09,24,77,1459.3,7.9,70
2029-01-10,33.6,65,601.5,7.1,60
2029-01-11,15.5,75,1740.4,5.5,50
2029-01-12,34.2,70,1761,5.5,40
2029-01-13,31.4,85,827.3,6.2,50
2029-01-14,22.3,84,1287.3,5.8,70
2029-01-15,18.2,58,1391.1,5.6,90
2029-01-16,18,75,1278.8,6.3,80
2029-01-17,16.8,38,1568,6.4,60
2029-01-18,23.5,50,1659.1,7.5,70
2029-01-19,31.5,64,523.6,5,60
2029-01-20,32.8,42,1919.9,5.3,20
2029-01-21,10.4,63,1352.4,6.3,70
2029-01-22,16.5,73,555.2,5.3,70
2029-01-23,33.5,43,1292.8,5.1,40
2029-01-24,23,32,607.7,6.4,80
2029-01-25,33.1,84,1934.2,7.5,20
2029-01-26,19.5,80,1195.8,6.5,80
2029-01-27,28.7,63,1395,7.8,60
2029-01-28,29.9,56,900.4,7.3,60
2029-01-29,31.1,37,615.9,6.3,50
2029-01-30,23.3,48,1037.1,7.5,70
2029-01-31,17.6,78,1686.5,5.9,50
2029-02-01,33.8,88,1152.3,5.5,40
2029-02-02,20.5,38,1746.5,5.3,50
2029-02-03,26.2,54,1180.2,5.3,60
2029-02-04,21.1,30,1819.8,7.9,50
2029-02-05,16.6,64,1829.8,7.1,70
2029-02-06,17.6,47,900.4,7.1,70
2029-02-07,12.3,84,1947.6,7.1,20
2029-02-08,10.8,60,712.3,6,70
2029-02-09,23.6,39,1351,5.4,70
2029-02-10,28.9,32,1765.7,6.9,30
2029-02-11,27.4,58,1475.6,6.3,70
2029-02-12,10.6,56,1743.9,6.8,50
2029-02-13,29.6,50,770.8,5.8,60
2029-02-14,14.7,53,1184.5,6,70
2029-02-15,10.5,57,780.1,7.6,60
2029-02-16,29.7,60,1970.9,6.2,50
2029-02-17,31.3,77,1950.6,6.2,30
2029-02-18,30.4,63,659,5.7,60
2029-02-19,22.8,86,976.4,6.1,80
2029-02-20,14,81,841.3,7.2,40
2029-02-21,27.2,70,1484.2,6.5,70
2029-02-22,24.7,60,778.1,7.7,90
2029-02-23,18.8,37,1223,7.6,70
2029-02-24,27.7,86,1566.4,6.7,30
2029-02-25,16.6,89,1183.7,6.6,80
2029-02-26,10.8,59,570.3,7.1,60
2029-02-27,32.1,55,602.1,7.9,60
2029-02-28,16.9,51,720.9,6.4,100
2029-03-01,26.4,38,1584.1,5.9,20
2029-03-02,32.3,61,706.9,5.5,60
2029-03-03,28.1,72,1371.8,6.3,50
2029-03-04,13.5,51,609.1,5.9,60
2029-03-05,29.3,60,1006.1,7.7,60
2029-03-06,20.9,48,1125.1,7.5,70
2029-03-07,19.5,31,1116.4,5.1,70
2029-03-08,32.9,79,1774.2,7.4,20
2029-03-09,31.2,31,1497.5,7.9,40
2029-03-10,20,32,1934,7.8,50
2029-03-11,13.3,60,1244.9,7.3,60
2029-03-12,31.4,79,664.2,6.9,50
2029-03-13,26.6,41,1740,5.2,20
2029-03-14,31.9,71,924.5,7.1,40
2029-03-15,24.2,69,1461.8,6.4,100
2029-03-16,14.1,51,1876.6,5.6,40
2029-03-17,12.2,54,1972,7,50
2029-03-18,25.4,31,1052.5,5.7,40
2029-03-19,13.1,33,627.6,6.9,50
2029-03-20,14.7,51,1851.4,5.2,40
2029-03-21,12.4,30,708.6,6.5,50
2029-03-22,30,67,805.4,5.5,60
2029-03-23,24.7,68,1031.6,7.1,90
2029-03-24,33.6,87,1089.9,7.1,40
2029-03-25,21.6,34,1217.7,6.2,80
2029-03-26,16.1,30,869.1,5.9,70
2029-03-27,23.5,87,1814,6.8,60
2029-03-28,17.1,89,915.6,5.1,70
2029-03-29,20.9,51,1187.1,7.4,90
2029-03-30,16.8,75,1798.3,7.3,50
2029-03-31,32.3,39,1450.5,5.5,40
2029-04-01,19.6,73,796.6,5.1,70
2029-04-02,18.8,34,1561.2,7.4,50
2029-04-03,32.3,82,919.8,6.8,50
2029-04-04,15.8,45,742.9,7.1,70
2029-04-05,10.7,66,1004.4,6.7,70
2029-04-06,34,60,1156.9,7.4,60
2029-04-07,13.9,47,1637,5.7,20
2029-04-08,18.1,70,1171.6,5.6,90
2029-04-09,27.5,84,1706,8,20
2029-04-10,25,71,1854.2,5.1,50
2029-04-11,30.6,44,987.1,7.1,40
2029-04-12,19.2,59,988.2,5.5,90
2029-04-13,29.6,58,987.4,6.1,70
2029-04-14,34.4,33,570.8,6.3,50
2029-04-15,22.3,54,1883.3,7.9,70
2029-04-16,29.2,77,1499.8,7.4,40
2029-04-17,25.2,75,612.1,7.1,40
2029-04-18,26.1,63,1281.2,7.2,60
2029-04-19,26.5,33,1705.9,5.7,20
2029-04-20,23.6,86,981.7,6.4,80
2029-04-21,27.8,83,1633.8,6.2,30
2029-04-22,20.1,35,1136.5,5,70
2029-04-23,21,86,906.3,7,80
2029-04-24,33.6,36,1987,5.4,20
2029-04-25,34.4,59,1901,7.2,40
2029-04-26,22.1,87,1680.4,5.8,50
2029-04-27,33.6,67,1662.2,6.1,50
2029-04-28,25,56,515.9,5.5,90
2029-04-29,17,57,1985.5,6,80
2029-04-30,29.5,71,1921.9,7.4,20
2029-05-01,22.6,71,1912.4,7.4,50
2029-05-02,22.1,61,908.9,6.7,100
2029-05-03,17.2,38,1685.5,5.3,50
2029-05-04,17.9,50,761.4,7.3,90
2029-05-05,11.7,64,1096,6.8,70
2029-05-06,13.6,74,948.7,5.4,40
2029-05-07,22.2,77,827.4,6.5,80
2029-05-08,35,77,507.4,5.1,40
2029-05-09,29.6,69,830.2,7.8,60
2029-05-10,16.1,52,1442.9,5.1,90
2029-05-11,10.7,70,777.4,7,70
2029-05-12,13.7,49,1857.6,6.3,30
2029-05-13,25.7,66,1226.2,5.3,60
2029-05-14,10.4,41,733.6,6.2,50
2029-05-15,34.7,86,1054.2,5.5,40
2029-05-16,24.8,42,1284.2,7.5,70
2029-05-17,23.8,87,946.3,6.4,80
2029-05-18,28.8,40,1816.3,7.7,20
2029-05-19,20.1,41,616.2,7.9,70
2029-05-20,16.6,51,1745.3,5.5,70
2029-05-21,27.5,48,1516.1,7.4,20
2029-05-22,30,42,1574.4,6.8,30
2029-05-23,32.3,72,1731.5,5.8,20
2029-05-24,18.7,58,1049.2,7.4,90
2029-05-25,13.7,33,1801.9,5.9,20
2029-05-26,12.6,67,854.3,6,70
2029-05-27,32.9,31,991.9,7.1,40
2029-05-28,19.1,63,942.2,7.3,90
2029-05-29,13.7,35,881.9,6.4,50
2029-05-30,20.4,33,1766.7,7,60
2029-05-31,28.2,66,539,7.9,60
2029-06-01,27.1,60,1945.2,5.7,40
2029-06-02,13.1,84,917.9,7.4,40
2029-06-03,20,55,542.4,7.7,90
2029-06-04,22,76,1959.8,6.4,60
2029-06-05,28.4,61,1621,8,40
2029-06-06,22,44,1541.1,7.1,50
2029-06-07,23.9,40,1718.9,5.1,50
2029-06-08,19.2,62,1422.3,6.2,100
2029-06-09,12.8,48,1508.9,6.8,30
2029-06-10,15.6,87,1179.5,6.7,80
2029-06-11,21.2,38,1170.3,7.7,70
2029-06-12,12.3,46,1953.5,6,30
2029-06-13,26.9,81,1794.4,6.3,30
2029-06-14,26.8,65,1730.5,5.9,40
2029-06-15,30.5,84,976.5,5.5,40
2029-06-16,13.6,71,1561.5,5.4,20
2029-06-17,16.1,35,795.8,7.2,70
2029-06-18,25.2,74,1226.6,6.3,50
2029-06-19,29.3,61,840.9,6.7,70
2029-06-20,28.4,60,825.1,7,70
2029-06-21,22.6,59,848.4,5.4,90
2029-06-22,31,50,1136.7,7.1,60
2029-06-23,24.8,33,878,5.5,70
2029-06-24,25.9,80,1766.4,5.6,20
2029-06-25,11.3,71,1354.4,6.9,50
2029-06-26,11.9,34,858.8,6.1,50
2029-06-27,10.5,50,1310.2,6.4,70
2029-06-28,29,79,1848.9,5.9,20
2029-06-29,30.7,64,1340.7,7.8,60
2029-06-30,34,87,1249.3,7,50
2029-07-01,27.2,61,1315.1,7.4,60
2029-07-02,11.1,83,858.2,6.7,50
2029-07-03,21.8,59,1603.8,5.9,70
2029-07-04,34.3,58,1978.8,6.7,50
2029-07-05,29.5,70,1961.7,7.8,40
2029-07-06,16,50,1433.2,6.8,100
2029-07-07,19.2,71,1463.9,6.7,80
2029-07-08,24.3,54,1655.8,5.4,70
2029-07-09,10.8,35,606.5,6,50
2029-07-10,23.7,79,890.4,7.3,70
2029-07-11,20,70,1508.9,6.7,80
2029-07-12,10.6,89,1425.7,5.2,40
2029-07-13,14.2,87,1107.1,7.3,40
2029-07-14,18,78,1693.9,6.7,60
2029-07-15,12.1,77,1955.8,8,20
2029-07-16,10.4,40,913.5,5.8,40
2029-07-17,29.1,55,1371.8,6.7,70
2029-07-18,34.7,78,1665.9,6.9,30
2029-07-19,10.3,32,807.9,5.6,40
2029-07-20,32,36,1702.5,5.8,20
2029-07-21,19.1,50,1876.5,7,80
2029-07-22,34.3,75,1848.1,5,20
2029-07-23,11.4,46,762.5,6,50
2029-07-24,33.7,88,949.2,6.1,50
2029-07-25,13.9,61,1741.6,6.5,50
2029-07-26,15.7,68,1150.3,7.6,90
2029-07-27,16.9,31,1875,7.2,50
2029-07-28,26.4,80,778.1,7.5,40
2029-07-29,14.4,74,731.1,5.1,40
2029-07-30,15,31,1676,5.1,50
2029-07-31,13.3,38,1453.6,6.2,50
2029-08-01,20.1,45,1175.8,5.8,70
2029-08-02,14.8,39,1690.9,5.2,20
2029-08-03,13.6,66,1629.6,5.1,40
2029-08-04,14.7,48,933.8,7.7,40
2029-08-05,15,42,786.8,5.9,70
2029-08-06,33.1,65,1329.4,6.5,70
2029-08-07,16.3,49,803.3,5.9,70
2029-08-08,34.1,59,622,5.8,60
2029-08-09,28.5,49,1032,5,40
2029-08-10,11.9,55,1517.5,7.2,40
2029-08-11,20.5,67,838.4,6.1,100
2029-08-12,19.9,42,704,7,80
2029-08-13,15.4,53,1873.3,6.8,80
2029-08-14,12,47,1756,6.5,30
2029-08-15,26.4,80,1334.7,7.9,40
2029-08-16,29.6,86,1540.3,6.2,30
2029-08-17,24.4,69,1234.4,5.9,90
2029-08-18,12.2,37,1565.1,5.2,20
2029-08-19,25.8,83,1571.9,7.5,20
2029-08-20,22,42,913.9,6.1,80
2029-08-21,16.8,59,1460.5,6.4,100
2029-08-22,32.5,80,1338.4,7.4,40
2029-08-23,24.1,67,1314.9,5.1,90
2029-08-24,18,31,762,7.1,70
2029-08-25,11.5,34,1175,5,40
2029-08-26,28.2,82,997.4,5.4,40
2029-08-27,29.4,31,1899.9,5.4,20
2029-08-28,30.6,53,986.2,5.1,60
2029-08-29,15.6,44,1383.1,6.7,80
2029-08-30,13.2,76,1216.1,5.8,40
2029-08-31,19.7,84,516.6,7.5,70
2029-09-01,30.7,43,1717.6,6.1,30
2029-09-02,30.6,54,794.9,6.5,70
2029-09-03,20.9,76,1906.5,7.4,50
2029-09-04,31.8,32,830.3,6.8,50
2029-09-05,27.7,66,1092.3,5.9,60
2029-09-06,28.6,84,1802.1,7.9,20
2029-09-07,16.4,47,723.2,6.7,80
2029-09-08,28.7,34,1810.3,7.2,20
2029-09-09,13.9,71,701.4,6.2,50
2029-09-10,13,61,613.3,5.5,60
2029-09-11,21.8,38,900.3,7.1,70
2029-09-12,31,56,808.8,5.7,60
2029-09-13,22.1,63,1792.6,7.4,70
2029-09-14,11.8,78,1711.2,6.6,30
2029-09-15,19.1,42,1233.6,7.3,70
2029-09-16,18.3,84,1409.7,7.5,70
2029-09-17,12.9,31,1646.3,5.2,20
2029-09-18,22,78,1050.9,6.2,80
2029-09-19,31.8,84,1943.4,6.6,30
2029-09-20,27.1,82,1564.5,6.3,30
2029-09-21,21.8,76,858.3,6.4,80
2029-09-22,31.6,72,1032.7,5.7,40
2029-09-23,28,36,1299.1,5.5,40
2029-09-24,15.8,44,1695.6,7.2,50
2029-09-25,24.8,54,1621.1,7.5,70
2029-09-26,28.3,88,742.6,6.2,50
2029-09-27,16.8,53,519.6,5.9,90
2029-09-28,29.9,56,1098.6,5.5,60
2029-09-29,19.6,49,1728.1,6.3,60
2029-09-30,23.4,75,1022.9,7.9,70
2029-10-01,33.5,75,783.9,5.9,40
2029-10-02,11.6,42,599.7,7.1,40
2029-10-03,10.4,39,981.4,6.4,50
2029-10-04,33.2,67,1776.7,7.5,40
2029-10-05,13.7,83,1589.9,6.8,30
2029-10-06,29.2,69,1948.8,6.4,50
2029-10-07,27.2,88,1166.2,5.6,40
2029-10-08,18.5,83,1130.7,5.3,70
2029-10-09,16.2,59,1004.1,6.8,100
2029-10-10,23.7,56,1784.9,7.9,70
2029-10-11,27.9,84,1270.6,6.3,50
2029-10-12,29.4,33,890.8,5.5,40
2029-10-13,25.6,33,1207.4,5.2,40
2029-10-14,19.5,51,1658.9,7.9,70
2029-10-15,32.6,55,1332.6,7.6,60
2029-10-16,24.7,38,793.1,5.9,70
2029-10-17,30.9,77,1061.5,5.4,40
2029-10-18,17,55,646.3,7.1,90
2029-10-19,27.8,51,1581.4,7.7,40
2029-10-20,23.7,75,570.7,5.3,70
2029-10-21,12.9,89,1136.9,6.9,50
2029-10-22,14.4,55,1927.2,7.7,40
2029-10-23,34.5,56,752.2,6.2,70
2029-10-24,18,85,1804.1,7.6,50
2029-10-25,24,53,823.6,7.1,90
2029-10-26,29.7,80,651.6,7.4,40
2029-10-27,31.1,89,1810.1,6.9,30
2029-10-28,21.9,75,1110.2,6,80
2029-10-29,15.3,41,1805.3,7.6,50
2029-10-30,21.1,37,762.8,5.2,70
2029-10-31,27.9,40,621.9,6.2,50
2029-11-01,23.6,57,1126.8,5.9,90
2029-11-02,25.9,64,1000.1,5.9,60
2029-11-03,13.2,58,1894.9,6.8,50
2029-11-04,21.1,77,1679.5,7.4,50
2029-11-05,33,72,1479.8,6.2,50
2029-11-06,24.4,51,672.9,7.9,90
2029-11-07,14,47,1027.5,5.2,40
2029-11-08,22.2,48,1600.6,6.5,60
2029-11-09,22.8,30,706,7.9,70
2029-11-10,28.8,69,836.7,7.9,60
2029-11-11,34.6,66,1925.7,7.4,40
2029-11-12,14.5,31,1252,5.9,40
2029-11-13,19.3,58,1602.8,5.2,70
2029-11-14,28.9,86,1189.1,5,40
2029-11-15,16.2,57,626.7,5.8,90
2029-11-16,10.9,44,1965.8,7.5,20
2029-11-17,20.1,41,643.3,5.2,70
2029-11-18,21,70,1925.6,7.8,70
2029-11-19,22.7,85,1419.4,5.1,70
2029-11-20,18.2,71,1735,5.3,50
2029-11-21,27.5,67,913.9,6.5,70
2029-11-22,15.5,55,770.2,7.5,90
2029-11-23,20.5,44,1387.9,5.2,70
2029-11-24,25.8,31,1197.6,7.9,40
2029-11-25,24.7,65,672.7,5.2,90
2029-11-26,18.1,66,683.2,5.8,90
2029-11-27,20.4,38,1162.6,5.6,70
2029-11-28,16.9,87,1733.5,6.3,60
2029-11-29,29.2,76,547.9,6.1,50
2029-11-30,33.3,41,1751.6,7.2,20
2029-12-01,11.1,67,1389.5,7.1,60
2029-12-02,15.7,80,1517.3,7.8,50
2029-12-03,30,68,1656.4,7.1,40
2029-12-04,20.3,81,695.3,7.6,70
2029-12-05,30.8,46,1680.6,5.6,20
2029-12-06,15.8,88,1840.2,5.6,50
2029-12-07,29.9,81,1860.3,7,30
2029-12-08,21,78,1500.2,7.6,50
2029-12-09,11,62,854.3,5.3,60
2029-12-10,31,66,779.3,7,70
2029-12-11,34.8,40,1854.1,5.9,20
2029-12-12,34,87,1078.3,7,50
2029-12-13,12.4,80,1250.3,5.5,40
2029-12-14,10.1,39,1395.8,5.9,40
2029-12-15,23.1,70,1570.2,5,70
2029-12-16,25.4,86,573.3,5.7,40
2029-12-17,33.8,84,1693.9,6.5,30
2029-12-18,19.1,54,1421.5,7.3,90
2029-12-19,17.1,57,1616.1,5.7,70
2029-12-20,14.1,72,942.6,5.9,40
2029-12-21,23.8,37,1943.5,6.7,60
2029-12-22,27.7,51,781.9,7.9,60
2029-12-23,18.6,53,654.7,5.3,90
2029-12-24,31.2,60,1043.9,5.3,60
2029-12-25,24.4,55,815.1,5.1,90
2029-12-26,21.1,67,573.7,5.9,90
2029-12-27,19.8,83,1583.3,7.3,50
2029-12-28,24.5,58,561.9,7.4,90
2029-12-29,27.6,72,1841.6,6.2,30
2029-12-30,16.4,53,1173.2,7.4,90
2029-12-31,33.3,59,1445,5.4,60
2030-01-01,20.2,82,1248,6.6,80
2030-01-02,30.3,45,1324.8,7.9,40
2030-01-03,33.7,32,779.3,7,50
2030-01-04,30,53,1262.5,6.9,70
2030-01-05,10.4,38,1791.3,5.9,20
2030-01-06,29.9,46,523,5.6,40
2030-01-07,29.3,68,1804.9,6,50
2030-01-08,20.8,31,1462.8,5.2,70
2030-01-09,27.6,65,956.2,5.5,60
2030-01-10,17.2,75,686.9,7.8,70
2030-01-11,17.1,46,1182,5.3,70
2030-01-12,18.3,54,716.4,6.7,100
2030-01-13,34.2,84,1089.1,6.6,50
2030-01-14,25.4,57,1539.8,6.9,50
2030-01-15,12.9,41,1611.9,7.2,20
2030-01-16,30.8,85,1801.2,6.6,30
2030-01-17,23.7,65,1529.7,6.3,80
2030-01-18,31,32,621.8,6.1,50
2030-01-19,20.1,78,1904.5,5.9,50
2030-01-20,33.6,50,620.8,5.7,60
2030-01-21,27.6,83,669.1,5.3,40
2030-01-22,15.1,38,1069.8,6.5,80
2030-01-23,18.4,52,1020.3,6.3,100
2030-01-24,26.3,45,1867.7,7.4,20
2030-01-25,29.4,71,539.1,6.6,50
2030-01-26,16,72,1368.2,7,80
2030-01-27,28.6,36,923.8,5.3,40
2030-01-28,33.4,68,1953.5,6.3,50
2030-01-29,23.3,47,1475.8,7.5,70
2030-01-30,21.6,65,863.8,7.9,90
2030-01-31,24.1,88,855.4,7.3,70
2030-02-01,22.3,60,551.6,6,100
2030-02-02,15.4,41,508,7.7,70
2030-02-03,12.3,72,1662.4,5.4,20
2030-02-04,29.8,88,523.8,6.2,50
2030-02-05,28.8,62,993.1,5.9,60
2030-02-06,20.6,76,1304.2,7.4,70
2030-02-07,14.9,40,602.4,7.8,40
2030-02-08,17.2,80,575.1,5.5,70
2030-02-09,14.2,67,1665.1,6.5,50
2030-02-10,17.8,53,1283.8,5.3,90
2030-02-11,14.6,39,1140.7,5.1,40
2030-02-12,21.5,34,1313.3,6.2,80
2030-02-13,29.8,62,1605,6.4,50
2030-02-14,26.7,78,1267.8,5.1,40
2030-02-15,11.7,44,801.6,6.6,50
2030-02-16,25.6,82,1812.7,5.8,20
2030-02-17,29.5,47,886.3,5.4,40
2030-02-18,14.5,87,1772.9,6.1,30
2030-02-19,15.2,81,1037.4,6.1,80
2030-02-20,23.5,76,1094.1,5.7,70
2030-02-21,22.4,45,918.6,6.1,80
2030-02-22,32.6,86,1076.8,7.8,40
2030-02-23,18.1,58,1390.3,7.2,90
2030-02-24,16.4,84,748.1,5.4,70
2030-02-25,27.8,84,1567,6.9,30
2030-02-26,20.2,87,943.6,5.4,70
2030-02-27,33.6,38,845.1,5.9,40
2030-02-28,18.2,41,1897.2,7.3,50
2030-03-01,18.2,56,1898.8,6.1,80
2030-03-02,21,30,1722.3,7.9,50
2030-03-03,24.7,71,1273,7.7,70
2030-03-04,32.1,47,1419.9,5.8,40
2030-03-05,17.7,77,1772.8,7.5,50
2030-03-06,17.8,74,826.2,5.4,70
2030-03-07,25.1,47,1053.7,5.4,40
2030-03-08,22.9,68,1411.1,6.7,100
2030-03-09,24.8,79,1386.3,6.3,80
2030-03-10,10.4,34,1744,6.1,30
2030-03-11,14.7,35,1627.7,6.2,30
2030-03-12,31.3,70,1236.5,7,70
2030-03-13,18,51,1656.3,5.1,70
2030-03-14,25.3,61,687.5,6.9,70
