Date,Temperature (°C),Humidity (%),TDS Value (ppm),pH Level,Survival Rate (%)
2034-01-27,22.4,51,1092.9,7,100
2034-01-28,32.1,84.8,722.7,5.4,32.49472203
2034-01-29,13.5,79.2,1737.8,7.9,15.06106432
2034-01-30,26.5,50.8,1613.4,6.4,53.28645826
2034-01-31,12.3,79.2,1175.8,6.1,56.11234651
2034-02-01,11.5,50.3,1778.1,5.5,37.45055326
2034-02-02,34.8,56.3,968.3,5,60.01692814
2034-02-03,34.8,60.8,1772.5,6.1,53.29624183
2034-02-04,22.7,38.1,713.1,6.3,84.2454128
2034-02-05,17.7,55.3,1016.8,5.8,93.11277089
2034-02-06,18.2,30,1318.6,7.2,67.55573834
2034-02-07,20,34.1,611.6,6.1,82.6469611
2034-02-08,22.7,32.9,849.1,7.6,65.52192406
2034-02-09,26.4,43.6,779.8,6.7,54.02242803
2034-02-10,21.7,31.6,1233.8,6.3,82.85678308
2034-02-11,32.5,60.8,1714.1,6.8,42.34627829
2034-02-12,29.5,39.4,1213.4,6,50.27725512
2034-02-13,26.6,31.9,1299.4,6.1,51.1180002
2034-02-14,11.6,42.4,1799.5,5.6,32.08726446
2034-02-15,18.2,44.2,1925.5,7.9,57.47921659
2034-02-16,19.3,51.7,549.2,6.7,100
2034-02-17,22.4,64.4,1715.7,6.1,84.15451723
2034-02-18,33.4,45.2,1260.2,6.4,47.18113241
2034-02-19,32.3,71.7,596.3,8,40.79252847
2034-02-20,10.8,36.3,1883.1,6.6,35.55156095
2034-02-21,26.8,44.3,1546.1,8,23.67135241
2034-02-22,17.8,77.4,1490.6,5.1,65.67130304
2034-02-23,24.6,36.6,1446.6,6.7,77.05135368
2034-02-24,13.9,58.3,1503.1,7.3,39.14707778
2034-02-25,19.9,63.1,1485.9,6.4,100
2034-02-26,16,47.4,1270.6,5.1,75.78257914
2034-02-27,11.4,39.8,1500.9,7,24.93921533
2034-02-28,20.4,40.1,1016.5,5.5,64.85695192
2034-03-01,19.8,48.3,1791.4,7.1,42.82004203
2034-03-02,25.9,73.9,1864.8,6.5,25.32888332
2034-03-03,30.2,85.5,1065.2,7.3,38.69931847
2034-03-04,17.6,86.5,551.8,7.9,75.16698983
2034-03-05,34.8,49.7,1556.4,6.3,33.17654416
2034-03-06,24,88.6,1873.5,6.9,69.05529622
2034-03-07,11.1,84.7,1760.1,5.5,12.53027599
2034-03-08,32.1,72.9,1659.9,6.6,36.54268773
2034-03-09,13.4,79.8,876.8,6,42.45791683
2034-03-10,12.4,41.7,761.5,7.8,44.35362682
2034-03-11,12,75.9,1347.7,5.6,47.80372903
2034-03-12,29.6,49.4,1402.5,5.6,28.80157923
2034-03-13,22.4,42.1,1488.6,5.5,69.76806584
2034-03-14,13.6,55.3,1820.6,6,48.08389234
2034-03-15,18.9,85.8,619.5,7.7,61.90537775
2034-03-16,14,69.6,813.2,6.5,70.44549267
2034-03-17,12.5,36.5,524.8,5.1,46.61665125
2034-03-18,21.4,48.9,637.3,6.7,81.96408685
2034-03-19,29.5,33,532,7.9,38.32821832
2034-03-20,13.8,42.2,1058,5.8,38.24694683
2034-03-21,14.3,31.5,1584.5,6.8,30.74291463
2034-03-22,19.6,42.9,915.4,6.6,83.86492886
2034-03-23,33.4,84.5,1546.8,5.1,20.77855546
2034-03-24,32.5,62.8,1628.4,5.5,50.14784504
2034-03-25,31.9,76.2,1983.1,7.4,25.95113462
2034-03-26,26.2,46.9,979.5,6.2,55.45773448
2034-03-27,20.8,30.3,1332.8,5.6,68.11177833
2034-03-28,26.8,54.7,574.4,6.5,66.13835909
2034-03-29,18.3,56.6,1913.7,5.4,61.41558267
2034-03-30,17.1,70.1,706.5,5.9,71.21804642
2034-03-31,30.9,44.6,1533.9,5.1,28.86527536
2034-04-01,26,55.3,1655.3,7.6,41.68202716
2034-04-02,13.8,85,554.5,6.2,45.68650615
2034-04-03,21.2,31.9,1272.9,6.5,80.63432287
2034-04-04,25.3,57,1874.4,5.7,33.44252587
2034-04-05,34.1,73.1,1509.6,5.5,14.96255382
2034-04-06,16,53.4,1754.2,7.5,71.65146005
2034-04-07,14,69.3,525,7.3,59.64269112
2034-04-08,19.2,66.5,731.8,5.4,92.69825017
2034-04-09,16.6,47.9,784.8,7,83.1342707
2034-04-10,12.6,81.1,1266.8,6,42.98684113
2034-04-11,20.5,62.2,599.3,7.7,85.06276516
2034-04-12,16.4,55.7,944.1,6.3,100
2034-04-13,17.2,51.1,1644.3,7.2,63.36761021
2034-04-14,10.7,39,1584.9,5.8,30.4083881
2034-04-15,28,64.9,1287,6.5,74.29807592
2034-04-16,18,40.3,899.8,6.5,82.72980342
2034-04-17,19.8,50.2,1161.8,5.8,86.06867227
2034-04-18,10.1,86.3,886.4,7.6,40.67074517
2034-04-19,32.9,71.9,918.8,7.3,36.83818869
2034-04-20,29.9,38.3,1614.7,5.3,23.93585908
2034-04-21,17.2,43.4,965.5,6.6,82.85651138
2034-04-22,23.8,72.9,1905.7,5.1,48.28026318
2034-04-23,26,57.2,1394.9,6.8,67.37328889
2034-04-24,15.2,56.1,1929,6.1,75.44698645
2034-04-25,10.4,85.8,1859.6,7.4,26.45825642
2034-04-26,24.5,84,1198.8,6.6,75.49250637
2034-04-27,19.3,71.6,551.2,7.8,61.44075937
2034-04-28,11.8,43,1804.9,5.4,31.55611026
2034-04-29,10.1,85.2,1319,6.4,46.9169179
2034-04-30,17.9,60.3,1977.9,7.1,71.73160975
2034-05-01,24.1,52.1,1124.6,5.2,91.83974162
2034-05-02,17.6,30.9,846.5,7.7,62.82742472
2034-05-03,14.4,37.2,692.6,5.8,33.38731216
2034-05-04,26.9,48.8,1838.8,7.5,25.99804484
2034-05-05,29.1,64.5,1789.2,5.2,43.97564945
2034-05-06,28.5,42.1,1132.2,6.5,56.71320687
2034-05-07,27.5,79.4,1109,7.1,38.21962438
2034-05-08,32.2,36.3,642.6,6.1,52.00434935
2034-05-09,27.8,43.5,1411.3,7.6,39.28620923
2034-05-10,30.1,67.7,1531.7,7.7,35.71468434
2034-05-11,20.7,55.9,1376.2,6.2,100
2034-05-12,33.5,48.6,1503,5.4,17.62650843
2034-05-13,19.9,53.8,824.8,7.2,94.34668252
2034-05-14,30.4,61,1495.2,5.8,62.5243915
2034-05-15,25.7,35.7,1975.1,6.5,27.63182966
2034-05-16,30.5,37.2,1750.3,7,40.86314924
2034-05-17,28.6,64.7,714.8,5.5,60.55299742
2034-05-18,27.6,58.1,877.3,8,54.63132705
2034-05-19,14.7,37.8,1110.9,6,40.9285915
2034-05-20,21,66.8,1699.9,5.6,66.36459241
2034-05-21,15.5,64.6,505,5.8,85.75591958
2034-05-22,16.7,83.1,981.3,6.5,82.98971217
2034-05-23,15.6,44.6,1974.4,6.4,57.70918574
2034-05-24,28.5,31.5,584,6,45.11819247
2034-05-25,18.4,68.2,1755.9,5.8,71.49813921
2034-05-26,17.9,45,1800.5,7.8,50.91220755
2034-05-27,17.3,50.8,1989.8,5.3,72.24508337
2034-05-28,19,79.4,1833.4,6.1,62.46578018
2034-05-29,19.9,31.3,1152.1,6.8,83.0183991
2034-05-30,21.2,82.3,656.5,6.9,80.82315848
2034-05-31,27.6,46.6,1963.4,6.7,35.01293073
2034-06-01,17.7,41.4,615.9,6,78.35223229
2034-06-02,21.6,66.6,1438.3,7.6,87.09194961
2034-06-03,31.1,44.5,805.2,5.6,39.50307682
2034-06-04,34.3,41.3,1436.1,6.4,52.76789618
2034-06-05,33.2,79.6,1250.8,7.8,39.20588541
2034-06-06,30.3,85.1,1815.7,5.8,18.88950961
2034-06-07,15.4,33.6,1402.3,6.2,83.87852647
2034-06-08,25.9,71,1743.1,5.5,19.51193741
2034-06-09,18.8,37.2,1928.3,6.8,55.46383804
2034-06-10,31.2,81.6,1195.1,7.7,45.11091679
2034-06-11,12.4,84,1042.3,5.4,35.88660569
2034-06-12,22.2,77.7,915.3,5.9,69.27367714
2034-06-13,22.1,66.1,1786.6,7.5,65.35143303
2034-06-14,30.5,52.8,1635.5,5.7,39.34937494
2034-06-15,31.5,73.5,1196.1,6.5,43.80925636
2034-06-16,27.5,70.5,670.4,7.9,40.78673834
2034-06-17,19.8,78.4,1749.9,6.4,63.93954681
2034-06-18,29.5,87.2,1507,6,26.46168536
2034-06-19,15.6,89.6,686.6,5.5,77.12879907
2034-06-20,10.7,53.2,1310.4,6.6,72.99113479
2034-06-21,28.2,84.5,910.3,6.9,49.00667313
2034-06-22,10.5,89,926.3,6.9,47.70461615
2034-06-23,26.3,68.8,1083.4,6.9,69.08449806
2034-06-24,32.1,52.4,1762.2,5.9,47.29825253
2034-06-25,11.4,50.7,1395,6.9,74.77011769
2034-06-26,29.1,66,1795.4,5.3,44.9060711
2034-06-27,32.2,34.5,891,6.5,52.9131127
2034-06-28,10.2,56,1258.2,7.7,56.30023431
2034-06-29,26.2,80.7,1908.9,5.1,25.94943831
2034-06-30,17.9,38.1,899.9,6.7,80.71078366
2034-07-01,16.7,74.5,857.5,5.8,71.15415637
2034-07-02,18.1,66.3,1571.4,7.7,65.62418105
2034-07-03,16.4,81.3,1021.5,6.7,84.2925072
2034-07-04,15.9,78.2,1132.8,6.5,75.60162238
2034-07-05,20.5,68.4,664.4,7.6,88.8267286
2034-07-06,23.4,32.4,1858,7.1,47.93062622
2034-07-07,31,76.3,1886,5.4,17.62159909
2034-07-08,11.1,58.8,1094.8,6.7,68.05392309
2034-07-09,29.2,48.2,714.8,7.3,45.09276256
2034-07-10,13.4,30.7,788.8,7.2,39.68840471
2034-07-11,34.7,63.1,618.5,6.4,67.75737503
2034-07-12,27,61.8,1114.7,7.6,58.17683481
2034-07-13,24.7,40.5,1523.4,5.4,58.36206607
2034-07-14,27.8,34.7,1296.7,5.7,34.018506
2034-07-15,11.2,86.1,1982.3,5.9,21.98003602
2034-07-16,22.6,50.9,819.3,7.1,87.33480933
2034-07-17,14.9,65.8,1129.8,6.3,68.56480991
2034-07-18,30.3,33,1828.2,7.1,24.3985407
2034-07-19,24.3,67.7,1449.7,6.4,100
2034-07-20,12.9,31.8,844.4,6.9,52.66021367
2034-07-21,11.7,78.5,508.2,5.3,36.10931364
2034-07-22,33.4,84,1521.7,6.1,31.07030477
2034-07-23,27,75.3,1418.2,5.2,41.18240693
2034-07-24,26.1,85.1,1679.8,7.5,23.87375839
2034-07-25,23.3,65.3,1464.4,6.2,100
2034-07-26,16,49.4,1249.4,5.9,67.02022981
2034-07-27,27.9,63.9,825.8,7.4,66.63666392
2034-07-28,17.4,59.2,1650.5,5.3,72.22092439
2034-07-29,34.8,66.3,723.2,6.3,66.26044142
2034-07-30,11,62.7,1820.4,6.9,48.48685224
2034-07-31,11.7,47.8,1458.7,5.4,41.08403769
2034-08-01,28.3,62.5,558.9,6.5,72.66765027
2034-08-02,34.6,66.4,727.2,5.6,58.75738604
2034-08-03,33,36.2,1263.2,6,50.13956889
2034-08-04,10.2,50.5,1747.3,5,44.34135738
2034-08-05,29,72,1864,5.4,28.63040143
2034-08-06,11.4,49.2,572.2,6.6,54.39454322
2034-08-07,14.2,30.5,1599.8,5.3,11.53792197
2034-08-08,33.5,50.3,1771.4,6.8,47.88245554
2034-08-09,14.4,81.9,988.7,5.8,42.12320528
2034-08-10,14.9,45,1817.4,7.4,22.18345323
2034-08-11,18.5,79.6,1874.9,7.4,43.42990267
2034-08-12,27.7,54.9,1735,6.5,45.85311692
2034-08-13,25.8,76.5,1201.8,5,36.57024398
2034-08-14,11.4,56.8,1517.9,7.5,46.82762978
2034-08-15,29.5,81.6,1163.4,5.6,31.91343103
2034-08-16,14.1,53.9,1931.3,5.1,45.54253534
2034-08-17,23.8,72.3,1620.9,7.8,58.12792703
2034-08-18,30.8,85.3,739.6,6.3,54.13619141
2034-08-19,32.3,49.2,1969.6,5.9,11.55070527
2034-08-20,19.2,81.6,1092.1,5.2,70.40808122
2034-08-21,10.2,37.8,1842.2,7,26.55087235
2034-08-22,20,79.3,1707,5.7,49.27375827
2034-08-23,13.8,71.8,858.7,7.6,44.20247976
2034-08-24,29.2,32.9,1776.5,5.4,16.74461137
2034-08-25,13.8,38,1867.3,6.3,29.31552171
2034-08-26,15.9,57.7,1783.7,8,69.90604299
2034-08-27,17.4,46,1612.1,6.3,55.12921552
2034-08-28,25.8,67.5,753.7,6.3,68.6302917
2034-08-29,21.2,58.8,1908.3,7.3,66.90426199
2034-08-30,16.6,79,1503,6.5,65.24608462
2034-08-31,23.1,60,1030.3,7,100
2034-09-01,23.7,73,783.4,7.4,67.579223
2034-09-02,23.8,78.9,511.6,5.2,76.4127625
2034-09-03,31.5,42.1,1628,6.4,37.15636163
2034-09-04,15.4,68.1,1226.3,7.8,94.72549237
2034-09-05,31.1,58.8,1472,7.5,53.63192597
2034-09-06,15.2,63.1,1107.7,6.9,100
2034-09-07,17.4,31.4,1752.5,6.6,51.00423905
2034-09-08,29.3,41.4,1241.7,7.9,38.95323682
2034-09-09,16.8,40.3,865.4,6.7,79.00831896
2034-09-10,24.3,36.4,1604.5,5.6,43.56296825
2034-09-11,21.4,65.4,1572.3,5.7,73.44649378
2034-09-12,16.3,86.4,1988.6,5.8,38.61204645
2034-09-13,31.6,51,1202.4,6.9,72.17638077
2034-09-14,21.4,48.2,1507.9,5.5,50.22595142
2034-09-15,27.9,83,766.3,7,56.60074732
2034-09-16,14.6,53.1,1077.3,7.7,58.41427057
2034-09-17,17.5,86.4,1580.4,7,61.0008095
2034-09-18,34.5,86.6,1033.1,6.6,47.2538456
2034-09-19,20.9,55.5,1215.8,5.3,94.49143803
2034-09-20,17.9,86.7,1660.3,6.5,58.3495708
2034-09-21,31.7,42.9,1364,6.3,50.78168723
2034-09-22,18.8,73.1,1957.4,6.9,62.03741484
2034-09-23,28.1,88.3,1883.3,6.9,29.94151837
2034-09-24,15.1,84.4,702.9,7.2,77.86503636
2034-09-25,17.3,77.8,745.3,7.9,69.564319
2034-09-26,24.5,78.1,1235.7,5.3,78.02864005
2034-09-27,19.3,45.2,563.3,5.5,67.15094108
2034-09-28,15.2,47.5,538.1,6.6,76.73671694
2034-09-29,21.4,69.4,1195.6,7.4,90.44851723
2034-09-30,15.1,54.2,1412.1,6.1,100
2034-10-01,10.9,64.9,1606,6.7,43.52187523
2034-10-02,21.2,60.4,1940.2,5.8,61.1900173
2034-10-03,17.2,50.1,1401,5.7,87.44793686
2034-10-04,13.2,63.2,1821.8,5.9,41.49668391
2034-10-05,21.7,52.6,690.7,6.8,100
2034-10-06,14.9,77.6,951.9,5.3,35.08975293
2034-10-07,26,49.9,1718.6,7,36.88627396
2034-10-08,14.9,86.3,1154.8,5.7,31.31815329
2034-10-09,18.2,65.7,783.5,7.5,90.64501599
2034-10-10,21.5,52,600.5,5,85.8940486
2034-10-11,15.3,61.9,838.4,7.1,91.0098564
2034-10-12,28.4,73.6,1868.9,6.8,30.39486316
2034-10-13,32,63.2,838.4,6.2,71.5289732
2034-10-14,18.9,85.7,1895.8,7.2,53.77788846
2034-10-15,29.2,77.6,1112.5,5.2,29.99653073
2034-10-16,32.2,66.1,1868.4,6.5,49.51468747
2034-10-17,32.7,57.1,1328.1,5.4,53.94885475
2034-10-18,27.5,55.1,1046.1,6.4,68.17230457
2034-10-19,14.1,75.9,1639.5,7.9,16.91901262
2034-10-20,18.5,72,1372,6.5,80.32695198
2034-10-21,24.8,35.3,1287.8,5.4,69.4396829
2034-10-22,15.5,88.5,1843.5,5.9,54.03059608
2034-10-23,33.1,41.1,511.7,6.2,47.84317594
2034-10-24,21,87,1977.8,6.7,55.92818871
2034-10-25,18.6,31,1806.8,7,59.79394125
2034-10-26,19.8,89.6,647.6,5.6,73.75588548
2034-10-27,22,35,794.1,6,80.49078218
2034-10-28,15.5,63.3,1498.7,7.3,89.52830754
2034-10-29,14.7,82.8,672.8,5.7,42.75434778
2034-10-30,12.8,79.2,1460.2,6.2,54.33198132
2034-10-31,11.8,66.1,1739.7,7.5,42.20625671
2034-11-01,17.2,77.5,876.8,5.1,69.30182619
2034-11-02,16.3,49.2,723.7,5.1,71.16730905
2034-11-03,24.3,65.5,867,5.6,93.32467217
2034-11-04,10.6,75.4,1276.9,6,51.52520398
2034-11-05,16.8,63.4,1429.7,5.6,87.01304357
2034-11-06,30.8,57.3,1150.8,7,72.99682735
2034-11-07,19.7,33.1,1143.8,7.8,66.46659545
2034-11-08,25.4,39.4,1558.2,7.4,20.06699624
2034-11-09,30.7,77.6,710.4,5.6,42.09717353
2034-11-10,24.7,83.7,1125.6,7.5,72.36802763
2034-11-11,19.8,74.7,1156,5.6,67.9352171
2034-11-12,14.1,80.4,1875.1,7.5,9.52189303
2034-11-13,12.3,82.8,719.2,6.9,49.69253328
2034-11-14,25.3,33.1,1802.6,6.2,27.16204152
2034-11-15,25.6,61.4,720.9,6,68.94139735
2034-11-16,33.2,71.9,1925.9,7.1,10.47071763
2034-11-17,34,43.5,1086.8,7.7,40.44012369
2034-11-18,22.2,32.5,1002.4,7.2,78.11506165
2034-11-19,16.2,43.9,912.7,6.7,80.43040345
2034-11-20,18.2,82.6,1372.1,6.9,84.12155993
2034-11-21,24.1,70.8,1683.3,7.2,50.12435371
2034-11-22,29.9,30.8,539.5,6.9,53.84284455
2034-11-23,33.9,50.5,975.7,5.4,59.85102747
2034-11-24,31.7,63.2,1819,7.4,40.60902389
2034-11-25,21.1,43.2,828.8,6,82.87752117
2034-11-26,21.9,74.1,1937.2,7.2,56.5738846
2034-11-27,19.8,51.4,920.4,5.8,90.18161797
2034-11-28,14.5,57.5,845.8,5.6,60.97620991
2034-11-29,29.9,60.5,1308.8,6.5,65.91703816
2034-11-30,34.1,77.8,681.2,7.5,43.84886044
2034-12-01,28.9,57.8,1712.9,5.9,43.54321437
2034-12-02,10.6,46.2,1979.3,6.6,31.66333159
2034-12-03,29.6,40,1089.8,5.1,36.35740311
2034-12-04,20.7,67.3,993.4,7.3,91.41315497
2034-12-05,25,33.2,1483.6,6.3,75.02794801
2034-12-06,13.3,43.2,1736.3,7.4,23.86604145
2034-12-07,19,54.4,1128.6,6.6,100
2034-12-08,20.8,45.8,1941.4,7.9,54.47685666
2034-12-09,26.2,82.2,1340.2,6.4,52.02288825
2034-12-10,17.1,64.8,1811.5,8,63.32006561
2034-12-11,24.5,35.3,577.4,7.7,76.95399592
2034-12-12,20.7,87.9,1417.7,6.6,81.37341357
2034-12-13,18.2,73.2,1461.8,7.3,69.63839053
2034-12-14,11.7,76.6,550.2,6.3,41.95868718
2034-12-15,22.9,39.3,815.1,7.2,70.61684434
2034-12-16,25.2,44.4,1673.7,6.5,29.78750236
2034-12-17,15,31.3,1258.9,6.4,78.40687818
2034-12-18,12.2,34.1,725.1,7.5,31.81261793
2034-12-19,18.1,52.9,1600.7,7.5,69.15834346
2034-12-20,19.7,88.5,834.3,6.7,80.72908553
2034-12-21,12,80.7,1396.3,5.6,35.79112869
2034-12-22,31.2,60.5,1453.5,7.1,59.5902201
2034-12-23,22.2,81.2,557.1,6.2,81.77925928
2034-12-24,24.3,51.9,749.6,7,100
2034-12-25,18.3,83.1,1857.9,5.6,49.69402478
2034-12-26,26.9,37.3,1585.4,5.6,16.80819066
2034-12-27,34.9,69.8,1847.5,5.5,42.04951521
2034-12-28,20,43.8,1364.1,7.8,73.27408798
2034-12-29,17.3,34.7,574.6,7.5,78.29595355
2034-12-30,20.6,56.8,1477.9,6.5,100
2034-12-31,16.7,87.6,679.4,6.8,81.04567305
2035-01-01,14.6,64.4,515.7,5.3,64.78986846
2035-01-02,27.9,76.1,1382.6,5.4,28.43821159
2035-01-03,12,57.7,1397.3,6.6,72.38639528
2035-01-04,21.2,81.1,1059,5.8,75.61880426
2035-01-05,34.4,70.6,1721.6,7.7,24.05489617
2035-01-06,26.4,51.4,1308.6,6.9,65.10021755
2035-01-07,20,79.5,1781.6,7,59.31313428
2035-01-08,32.7,65.4,1582.1,5.3,37.09165105
2035-01-09,11.9,41.6,671.1,7.8,48.1440514
2035-01-10,23.6,34.3,1501.1,5.7,54.27862216
2035-01-11,15.6,46.6,1204.7,7.4,63.55578099
2035-01-12,29.4,68.5,1829.8,7.6,35.2376977
2035-01-13,14.4,37.9,1932.6,7,34.14826103
2035-01-14,33.1,82.5,1539.8,5.5,17.0358514
2035-01-15,20.8,36.9,1976.4,6.7,54.90474178
2035-01-16,26.3,49.5,1678.8,5.3,16.63782561
2035-01-17,26.8,53.9,833.1,7.6,61.2664672
2035-01-18,23.6,58.1,1687.3,6.9,77.29465015
2035-01-19,25.8,79.9,631.3,6.5,45.39556258
2035-01-20,34.6,80.8,1567.8,7.1,28.4825961
2035-01-21,12,83.5,1324.7,5.7,44.73906176
2035-01-22,18,51.2,1164.3,5.7,93.36627205
2035-01-23,11,46.3,1171.5,6.7,45.39556936
2035-01-24,19.1,53.2,1816,6.7,83.42460408
2035-01-25,17.3,61.9,1955,6.8,79.33368676
2035-01-26,30.9,41,968.5,5.6,40.59348497
2035-01-27,31.3,47.5,1707.8,6.7,23.43429175
2035-01-28,14,80.8,1350.3,5.3,38.67519795
2035-01-29,24.9,86.8,789,7.9,76.55762162
2035-01-30,18.8,86.7,1158.3,5.3,72.6093798
2035-01-31,24.3,54.8,1556,5.2,71.00318508
2035-02-01,22.1,60.9,1609.2,5.6,71.78494999
2035-02-02,26,77.6,1666.4,6.1,23.01946551
2035-02-03,11.4,30.9,698.1,6.5,53.94952379
2035-02-04,29.5,86.2,1125.5,7.1,47.08016367
2035-02-05,24.7,44,1003.8,5.2,76.43960944
2035-02-06,13,86.3,863.2,6.1,52.9268083
2035-02-07,30,89.4,1189.4,5.4,40.42483165
2035-02-08,15.8,53.5,1715.2,6.5,77.85812246
2035-02-09,10.7,69.2,765.6,6.3,72.94941298
2035-02-10,32.8,89.6,1823.8,6,30.58324914
2035-02-11,16.2,50.8,1420.7,6.8,100
2035-02-12,19.2,47.9,1100,7,80.21241009
2035-02-13,31.9,66.2,1764.2,6.2,46.07549482
2035-02-14,17.5,85.6,1033,7,77.58938953
2035-02-15,32.7,85.4,1607,6.5,36.40472241
2035-02-16,16.2,45,1803.7,6.2,61.66534312
2035-02-17,20.7,45.3,1349.5,6.9,75.95272885
2035-02-18,30.2,46.6,670.7,7.9,39.06087137
2035-02-19,28.8,73.4,523,6.6,50.00525746
2035-02-20,31.5,87.2,825.3,6.7,52.62640459
2035-02-21,31.5,64.2,1305,7.8,62.84226607
2035-02-22,22.2,62.4,1324.5,5.6,88.87425955
2035-02-23,13,65.9,1126.2,7.5,60.46118174
2035-02-24,21.1,76.4,1702.4,5.3,49.16154745
2035-02-25,18,87.6,1351.1,7.7,73.09165403
2035-02-26,22.9,81.1,1595.5,5.4,53.99266798
2035-02-27,34.7,34.1,824.4,5.2,44.3225556
2035-02-28,12.9,66.9,568.2,7.7,64.16046628
2035-03-01,33.4,57.8,512.8,5,66.68631552
2035-03-02,30.8,73.5,1544.5,6.7,31.10511525
2035-03-03,12.7,34.3,887.3,6.8,57.88356432
2035-03-04,22.3,76.9,1788.1,7.3,45.00864298
2035-03-05,19.4,33.5,1121.2,6.6,80.00411196
2035-03-06,13.1,65.1,656.7,7.7,62.05639369
2035-03-07,31.8,79.3,582.8,5.9,40.360958
2035-03-08,32.8,77.6,691.3,5.8,39.66408652
2035-03-09,16.8,37.1,615.9,7.4,68.64932275
2035-03-10,11.2,72.9,1901.7,5.9,17.35575191
2035-03-11,29.5,37.3,995.3,6.3,47.09905399
2035-03-12,23.2,76.2,1285.4,5.2,62.12057815
2035-03-13,11.7,33.8,1480,6.4,47.02378932
2035-03-14,32.6,85.8,1660.1,6.1,24.94835574
2035-03-15,14.1,64.1,730,5.9,59.98577112
2035-03-16,33,35.6,725.6,6.3,56.18558054
2035-03-17,16.3,49.7,1088.6,7.5,64.21691421
2035-03-18,20.4,62.9,1013.1,5.6,88.00375165
2035-03-19,25.2,44.8,1083.7,5.9,49.18294953
2035-03-20,12.8,39.7,1926.2,6.6,29.89416614
2035-03-21,11.4,79.2,1642.9,5,20.20333289
2035-03-22,31.2,66.9,619,7.9,59.99637362
2035-03-23,13.9,47.3,1454.7,5.3,38.9238456
2035-03-24,15,51.1,1842.6,7.3,66.88435177
2035-03-25,24.5,68.2,1262.1,5.6,92.95316437
2035-03-26,16.4,32.1,1211.9,6.3,78.56550309
2035-03-27,17.1,80.6,1836.5,6.5,53.49092076
2035-03-28,19.2,45.1,585.4,7.5,70.03590349
2035-03-29,34,85.9,656.7,6.3,53.88729005
2035-03-30,17.4,35.5,1302.6,7.4,71.04025618
2035-03-31,12,75.9,1516,5.3,16.69893777
2035-04-01,20.5,61.4,877.9,7.8,92.95419433
2035-04-02,22.8,51.5,813.1,6.2,100
2035-04-03,12.3,37.6,1315.7,6.8,52.00348659
2035-04-04,17.2,48.9,744.3,6.1,84.58378418
2035-04-05,15.6,88.7,998.2,6.2,75.23740696
2035-04-06,10.1,82.6,864.1,5.9,46.80009036
2035-04-07,13.7,85.5,850.5,7.8,37.57436021
2035-04-08,24.5,45.8,1188.7,5.5,72.43218684
2035-04-09,25.3,77.8,1853.3,6.7,33.38940033
2035-04-10,10.7,83.5,1592.6,7.7,16.28294578
2035-04-11,17.7,86.5,1098.6,5.1,74.59074514
2035-04-12,11.5,68.4,1176.8,5.2,62.1639362
2035-04-13,15.2,58.6,953.8,6.3,100
2035-04-14,16.7,56.4,1738.6,5.5,69.28384792
2035-04-15,33.3,52,1300.6,6.3,69.14825448
2035-04-16,24,38.3,526.6,5.9,62.97085449
2035-04-17,25.7,49.7,1574.3,5.4,17.32835567
2035-04-18,25.6,72.6,1382.4,6.2,52.00918584
2035-04-19,23.8,79.7,958.3,7.1,65.07358667
2035-04-20,23,31.4,1800.8,6.9,57.8272322
2035-04-21,17.9,59.8,1950.6,6.6,82.37544013
2035-04-22,19.3,56.5,1836.3,7.1,70.03281407
2035-04-23,15.3,62.5,622.2,6.1,100
2035-04-24,25.6,80.6,1393.7,5.4,33.61489563
2035-04-25,16.2,41.8,1305.3,6.3,84.6176308
2035-04-26,17.8,82,1119,6.5,77.48609918
2035-04-27,30.5,63,1078.9,5.9,57.00695386
2035-04-28,15.5,31,1865.2,5.8,51.12822185
2035-04-29,27.7,81.3,1354.1,6.8,46.81769427
2035-04-30,23.8,41.4,521.2,5.6,72.02126362
2035-05-01,27.8,66,1373.9,6,73.42266101
2035-05-02,14.4,78.6,1869.4,5.6,22.39726012
2035-05-03,10.9,61.3,1055.6,5.8,60.34755488
2035-05-04,24.7,64.3,1793,7,75.83938618
2035-05-05,12.7,80.9,1378.2,6.7,48.62922104
2035-05-06,31.6,64.4,787,6.3,71.93887216
2035-05-07,21.7,87.8,771.6,7.9,78.33685346
2035-05-08,34.9,78.3,1616.6,7.5,25.9656135
2035-05-09,31.7,46.1,746.2,5.6,36.39746449
2035-05-10,34.3,71.8,1342.2,6.8,52.77702424
2035-05-11,11.9,82.1,917.3,7.1,45.1449166
2035-05-12,20.3,53,1907.1,8,64.47232468
2035-05-13,27.4,58.8,1600.3,7.9,35.81788303
2035-05-14,11.1,84.6,734.6,7.4,46.91312714
2035-05-15,18.8,66.5,1281.2,6.5,100
2035-05-16,31.2,41,974,5.8,44.0383191
2035-05-17,15.4,49.9,929.4,7.9,63.94030726
2035-05-18,22.7,88.4,627.6,6.3,83.20205594
2035-05-19,12,68.2,1754.2,6.1,48.1851556
2035-05-20,12.2,70.9,813.9,5.6,45.41426666
2035-05-21,14.7,36.1,898.1,6.9,56.02941835
2035-05-22,26.8,57.6,1495,5.9,61.58826579
2035-05-23,21.9,58.1,1031.5,6.2,100
2035-05-24,19.4,31.8,1352.5,7.3,68.32914919
2035-05-25,34.4,41.4,846,6.8,46.48305339
2035-05-26,32.6,84.6,1238,5.9,35.0467894
